Eighth St=1904=	-122.29609544	37.8694687
Eighth St=1900=	-122.29612951	37.86957433
Eighth St=1825=	-122.29582661	37.8700007
Eighth St=1820=	-122.29640392	37.87009941
Eighth St=1821=	-122.29575159	37.87022635
Eighth St=1816=	-122.29644687	37.87023375
Eighth St=1817=	-122.29579648	37.87036006
Eighth St=1810=	-122.29648711	37.87036901
Eighth St=1813=	-122.29584063	37.8704955
Eighth St=1808=	-122.29653165	37.87050092
Eighth St=1811=	-122.29588416	37.87062856
Eighth St=1803=	-122.29607267	37.87080501
Eighth St=1729=	-122.2962085	37.87162873
Eighth St=1727=	-122.29624772	37.87176145
Eighth St=1725=	-122.29630119	37.8718951
Eighth St=1723=	-122.29633246	37.87203224
Eighth St=1721=	-122.29637594	37.87216395
Eighth St=1719=	-122.29641784	37.87230001
Eighth St=1715=	-122.29649435	37.87242166
Eighth St=1718=	-122.29718551	37.87178516
Eighth St=1638=	-122.297378	37.87311297
Eighth St=1641=	-122.29672442	37.87322872
Eighth St=1632=	-122.29742094	37.87323142
Eighth St=1635=	-122.29675991	37.87332942
Eighth St=1628=	-122.29745807	37.87335025
Eighth St=1631=	-122.296791	37.87343586
Eighth St=1624=	-122.29749912	37.87347759
Eighth St=1627=	-122.29682837	37.87354127
Eighth St=1620=	-122.29753989	37.87360542
Eighth St=1625=	-122.29686205	37.87364811
Eighth St=1616=	-122.29757695	37.87373304
Eighth St=1621=	-122.29689577	37.87375424
Eighth St=1617=	-122.29693066	37.87386121
Eighth St=1612=	-122.29761932	37.87386022
Eighth St=1613=	-122.29696562	37.87396918
Eighth St=1608=	-122.29766199	37.87399056
Eighth St=1609=	-122.29699778	37.87407615
Eighth St=1605=	-122.29703489	37.87418371
Eighth St=1603=	-122.29724325	37.87434475
Eighth St=1571=	-122.29729325	37.87498216
Eighth St=1561=	-122.29732449	37.87507927
Eighth St=1551=	-122.29735402	37.87517338
Eighth St=1541=	-122.29738113	37.87526844
Eighth St=1531=	-122.29741703	37.87536355
Eighth St=1464=	-122.29814025	37.87589611
Eighth St=1455=	-122.29767199	37.87616443
Eighth St=1451=	-122.29771169	37.87628318
Eighth St=1441=	-122.29774834	37.87640359
Eighth St=1439=	-122.29778962	37.8765254
Eighth St=1442=	-122.29836189	37.87658733
Eighth St=1431=	-122.29813878	37.87712494
Eighth St=1434=	-122.298702	37.87720194
Eighth St=1416=	-122.29873542	37.87730722
Eighth St=1414=	-122.29876422	37.87739233
Eighth St=1425=	-122.29807723	37.87736489
Eighth St=1412=	-122.29878365	37.87745977
Eighth St=1419=	-122.29812449	37.87750155
Eighth St=1408=	-122.29881548	37.8775661
Eighth St=1413=	-122.2981695	37.87762315
Eighth St=1407=	-122.2981827	37.87773287
Eighth St=1400=	-122.29888216	37.87777363
Eighth St=1401=	-122.29841252	37.87788119
Eighth St=1345=	-122.29856713	37.87830049
Eighth St=1340=	-122.29899735	37.87841099
Eighth St=1332=	-122.29904099	37.87871729
Eighth St=1315=	-122.29869172	37.87925733
Eighth St=1225=	-122.29906041	37.88040158
Eighth St=1223=	-122.29909926	37.88053294
Eighth St=1221=	-122.29916849	37.88076589
Eighth St=1111=	-122.29959144	37.88220012
Eighth St=1150=	-122.30101718	37.88204413
Eighth St=1101=	-122.29963005	37.88272169
Eighth St=1629=	-122.29682837	37.87354127
Eighth St=1627=	-122.29682837	37.87354127
Eighth St=2702=	-122.29216007	37.85688499
Eighth St=2704=	-122.29216007	37.85688499
Eighth St=1809=	-122.29588416	37.87062856
Eighth St=2723=	-122.29154529	37.85659366
Eighth St=2700=	-122.29216007	37.85688499
Eighth St=1331=	-122.29841238	37.87889722
Eighth St=1331=	-122.29841238	37.87889722
Eighth St=2732=	-122.29203975	37.85653679
Eighth St=2736=	-122.29203975	37.85653679
Eighth St=1331=	-122.29841238	37.87889722
Eighth St=1331=	-122.29841238	37.87889722
Eighth St=2734=	-122.29203975	37.85653679
Eighth St=1321=	-122.29841238	37.87889722
Eighth St=1811=	-122.29588416	37.87062856
Eighth St=2730=	-122.29203975	37.85653679
Eighth St=1321=	-122.29841238	37.87889722
Eighth St=2725=	-122.29154529	37.85659366
Eighth St=1911=	-122.29545985	37.86933026
Eighth St=1331=	-122.29841238	37.87889722
Eighth St=1911=	-122.29545985	37.86933026
Eighth St=2706=	-122.29216007	37.85688499
Eighth St=1321=	-122.29841238	37.87889722
Eighth St=1321=	-122.29841238	37.87889722
Eighth St=1331=	-122.29841238	37.87889722
Eighth St=1331=	-122.29841238	37.87889722
Eighth St=1929=	-122.29534023	37.86895816
Eighth St=2720=	-122.29208651	37.85666214
Eighth St=2720=	-122.29208651	37.85666214
Eighth St=1929=	-122.29534023	37.86895816
Eighth St=1929=	-122.29534023	37.86895816
Eighth St=2720=	-122.29208651	37.85666214
Eighth St=2720=	-122.29208651	37.85666214
Ellis St=3244=	-122.27285702	37.84875318
Ellis St=3237=	-122.27237216	37.84907479
Ellis St=3233=	-122.27239039	37.84919333
Ellis St=3230=	-122.27300603	37.84919827
Ellis St=3231=	-122.27238731	37.8492944
Ellis St=3226=	-122.27291581	37.84932803
Ellis St=3225=	-122.2724617	37.8493854
Ellis St=3218=	-122.27305303	37.84959289
Ellis St=3216=	-122.27306467	37.84969002
Ellis St=3223=	-122.27243616	37.8496868
Ellis St=3221=	-122.27244715	37.84978939
Ellis St=3208=	-122.2730738	37.84981378
Ellis St=3219=	-122.27245646	37.84989202
Ellis St=3206=	-122.2730903	37.84993531
Ellis St=3204=	-122.27309978	37.85003421
Ellis St=3207=	-122.2724405	37.85001257
Ellis St=3202=	-122.2731096	37.85013682
Ellis St=3140=	-122.27315442	37.85054933
Ellis St=3138=	-122.27316093	37.85070877
Ellis St=3143=	-122.27254757	37.8507857
Ellis St=3136=	-122.27317764	37.85081513
Ellis St=3139=	-122.27255556	37.85089129
Ellis St=3134=	-122.27311812	37.85092945
Ellis St=3132=	-122.27312885	37.85104404
Ellis St=3131=	-122.27257918	37.85103966
Ellis St=3130=	-122.27314135	37.85115189
Ellis St=3129=	-122.27264802	37.85120322
Ellis St=3120=	-122.27316695	37.85142798
Ellis St=3116=	-122.27325509	37.8515293
Ellis St=3117=	-122.27263631	37.85160097
Ellis St=3114=	-122.27327114	37.85162661
Ellis St=3112=	-122.27327766	37.85173021
Ellis St=3115=	-122.27264937	37.85171304
Ellis St=3110=	-122.27328756	37.85183521
Ellis St=3109=	-122.27266282	37.85183483
Ellis St=3107=	-122.27280488	37.85192787
Ellis St=3104=	-122.27322597	37.8519475
Ellis St=3100=	-122.27323848	37.85205088
Ellis St=3043=	-122.27280719	37.85238816
Ellis St=3039=	-122.27281978	37.85251229
Ellis St=3037=	-122.27274682	37.85261848
Ellis St=3035=	-122.27274545	37.85271065
Ellis St=3033=	-122.27276326	37.85280974
Ellis St=3029=	-122.27277775	37.85290893
Ellis St=3027=	-122.27278275	37.85300623
Ellis St=3025=	-122.27279811	37.85310905
Ellis St=3023=	-122.27280854	37.85323428
Ellis St=3017=	-122.27282235	37.85337221
Ellis St=3013=	-122.27283868	37.85350866
Ellis St=3009=	-122.27285053	37.85364394
Ellis St=3005=	-122.27286388	37.85377465
Ellis St=3001=	-122.27287645	37.85391335
Ellis St=2942=	-122.27348159	37.85424351
Ellis St=2939=	-122.2729111	37.85425567
Ellis St=2940=	-122.27355321	37.8543372
Ellis St=2938=	-122.27356633	37.85444272
Ellis St=2934=	-122.27357403	37.85454485
Ellis St=2931=	-122.2729427	37.8546131
Ellis St=2928=	-122.27358745	37.85464906
Ellis St=2929=	-122.27295716	37.8547174
Ellis St=2926=	-122.2735965	37.85474886
Ellis St=2924=	-122.27360608	37.85484967
Ellis St=2925=	-122.27297693	37.85487712
Ellis St=2922=	-122.27361865	37.85495316
Ellis St=2923=	-122.27304928	37.85502296
Ellis St=2918=	-122.27362981	37.85505839
Ellis St=2921=	-122.27300203	37.85513931
Ellis St=2912=	-122.27364164	37.85516968
Ellis St=2917=	-122.27301373	37.85522516
Ellis St=2910=	-122.27364915	37.85527017
Ellis St=2915=	-122.27301946	37.85530518
Ellis St=2908=	-122.27366184	37.85537844
Ellis St=2909=	-122.27303316	37.85540982
Ellis St=2906=	-122.27367217	37.85548296
Ellis St=2907=	-122.27304501	37.85553176
Ellis St=2905=	-122.27312091	37.85564003
Ellis St=3112=	-122.27327766	37.85173021
Ellis St=3112=	-122.27327766	37.85173021
Ellis St=3116=	-122.27325509	37.8515293
Ellis St=3116=	-122.27325509	37.8515293
Ellis St=3116=	-122.27325509	37.8515293
Emerson St=2004=	-122.26858647	37.85409523
Emerson St=2022=	-122.26790896	37.85412233
Emerson St=2030=	-122.26777697	37.85413811
Emerson St=2036=	-122.26764463	37.85415576
Emerson St=2044=	-122.26750718	37.85417592
Emerson St=2048=	-122.2673753	37.85419187
Emerson St=2056=	-122.26723388	37.85420778
